videoid,contentUrl,page_dir,name,duration_seconds
1042750771,https://ak.picdn.net/shutterstock/videos/1042750771/preview/stock-footage-paris-france-circa-man-hand-comparing-the-new-apple-computers-macbook-pro-inch-display.mp4,076501_076550,"Paris, france - circa 2019: man hand comparing the new apple computers macbook pro 16 inch display with logotype of the brand on the cover and previous 15 inch macbook pro - closing the cover lid",8.0
1015759273,https://ak.picdn.net/shutterstock/videos/1015759273/preview/stock-footage-flight-over-the-pine-forest-view-from-above-aerial-photography.mp4,076501_076550,Flight over the pine forest. view from above. aerial photography,35.0
1040453771,https://ak.picdn.net/shutterstock/videos/1040453771/preview/stock-footage--k-video-beautiful-view-of-scaligero-castle-in-lake-garda-sirmione.mp4,076501_076550,4k video. beautiful view of scaligero castle in lake garda. sirmione.,11.0
1026610793,https://ak.picdn.net/shutterstock/videos/1026610793/preview/stock-footage-duisburg-germany-march-train-driving-to-the-container-terminal.mp4,076501_076550,Duisburg / germany - march 2019 : train driving to the container terminal,27.0
1013984060,https://ak.picdn.net/shutterstock/videos/1013984060/preview/stock-footage-the-chef-of-famous-restraunt-breaks-the-egg-into-flour-he-is-in-white-t-shirt-he-is-going-to-cook.mp4,076501_076550,The chef of famous restraunt breaks the egg into flour. he is in white t-shirt. he is going to cook smth delicious.,20.0
1038192596,https://ak.picdn.net/shutterstock/videos/1038192596/preview/stock-footage-car-driving-through-a-road-in-the-middle-of-a-forest-in-south-america-brazil.mp4,076551_076600,Car driving through a road in the middle of a forest in south america brazil,20.0
1033405307,https://ak.picdn.net/shutterstock/videos/1033405307/preview/stock-footage-monterosso-al-mare-cinque-terre-italy-time-lapse.mp4,076551_076600,"Monterosso al mare, cinque terre, italy time lapse",9.0
26709679,https://ak.picdn.net/shutterstock/videos/26709679/preview/stock-footage-horror-view-of-dead-corpses-of-mannequins-wrapped-in-hospital-sheets-lie-in-parking-lot-morgue-at.mp4,076551_076600,"Horror view of dead corpses of mannequins, wrapped in hospital sheets, lie in parking lot morgue at haemek hospital during drill. afula, israel, april 27th, 2017. ",15.0
1053628991,https://ak.picdn.net/shutterstock/videos/1053628991/preview/stock-footage-a-beautiful-girl-walks-quickly-through-a-blooming-field-and-sings-a-song-front-view.mp4,076551_076600,A beautiful girl walks quickly through a blooming field and sings a song. front view.,6.0
471346,https://ak.picdn.net/shutterstock/videos/471346/preview/stock-footage--d-generated-chart.mp4,076551_076600,3d generated chart,7.0
1023075250,https://ak.picdn.net/shutterstock/videos/1023075250/preview/stock-footage-man-talking-on-a-phone-outside-in-winter-time-witha-view-of-a-city-at-background.mp4,076551_076600,Man talking on a phone outside in winter time witha view of a city at background,20.0
1036863080,https://ak.picdn.net/shutterstock/videos/1036863080/preview/stock-footage-cactus-and-succulents-for-sales-at-gardens-fair.mp4,076601_076650,Cactus and succulents for sales at gardens fair,7.0
29532469,https://ak.picdn.net/shutterstock/videos/29532469/preview/stock-footage-woman-looks-absorbed-while-checking-direction-on-smartphone-steadycam-shot.mp4,076601_076650,"Woman looks absorbed while checking direction on smartphone, steadycam shot
",20.0
1048276114,https://ak.picdn.net/shutterstock/videos/1048276114/preview/stock-footage-portrait-of-thumbs-up-by-approving-young-man.mp4,076601_076650,Portrait of thumbs up by approving young man ,6.0
1042544362,https://ak.picdn.net/shutterstock/videos/1042544362/preview/stock-footage-greta-thunberg-attend-press-conference-in-lisbon-portugal-lisbon-portugal-december.mp4,076601_076650,"Greta thunberg attend press conference in lisbon, portugal. lisbon, portugal - 03 december 2019; greta thunberg arrival in lisbon from her boat trip across the ocean. portugal",21.0
1025431328,https://ak.picdn.net/shutterstock/videos/1025431328/preview/stock-footage-saint-petersburg-russia-february-preparation-of-the-car-door-for-installation-at-the.mp4,076651_076700,"Saint-petersburg, russia - february 2, 2018: preparation of the car door for installation at the plant car factory",15.0
35018185,https://ak.picdn.net/shutterstock/videos/35018185/preview/stock-footage-wild-and-raw-arizona-desert-landscape-during-sunset-northern-arizona-united-states-of-america.mp4,076651_076700,"Wild and raw arizona desert landscape during sunset. northern arizona, united states of america",12.0
1028308772,https://ak.picdn.net/shutterstock/videos/1028308772/preview/stock-footage-intro-design-animated-texture-background-movie-film-design-art-color-graphics-style-abstract-colors.mp4,076651_076700,Intro design animated texture background movie film design art color graphics style abstract colors 4k 3840x2160 ultra hd uhd video unique motion after effects for video editing logo,7.0
1062181972,https://ak.picdn.net/shutterstock/videos/1062181972/preview/stock-footage-an-aerial-shot-of-the-fall-foliage-in-upstate-ny-the-camera-dolly-in-then-tilt-down-over-trees-a.mp4,076651_076700,"An aerial shot of the fall foliage in upstate ny. the camera dolly in then tilt down over trees, a road & train tracks then heads towards a waterfall surrounded by the autumn landscape on a cloudy day",19.0
22791580,https://ak.picdn.net/shutterstock/videos/22791580/preview/stock-footage-chonburi-thailand-january-thai-men-standing-and-fishing-or-angling-in-sea-at-laem-thaen-cape.mp4,076651_076700,"Chonburi, thailand - january 2 : thai men standing and fishing or angling in sea at laem thaen cape in bang saen beach on january 2, 2017 in chonburi, thailand",8.0
18532889,https://ak.picdn.net/shutterstock/videos/18532889/preview/stock-footage-general-eisenhower-visits-a-battalion-unit-in-italy-in-a-map-shows-the-strategy-the-american.mp4,076701_076750,General eisenhower visits a battalion unit in italy in 1944. a map shows the strategy the american force adopted. (1940s),57.0
9455714,https://ak.picdn.net/shutterstock/videos/9455714/preview/stock-footage-low-angle-of-young-people-jumping-and-dancing-on-the-dance-floor.mp4,076701_076750,Low angle of young people jumping and dancing on the dance floor,7.0
7871008,https://ak.picdn.net/shutterstock/videos/7871008/preview/stock-footage-burlington-nov-epitaph-at-woodland-cemetery-in-memory-of-the-war-veterans-november.mp4,076701_076750,"Burlington - nov. 9: epitaph at woodland cemetery in memory of the war veterans. november 9, 2014 at burlington, ontario, canada.  ",15.0
1045285744,https://ak.picdn.net/shutterstock/videos/1045285744/preview/stock-footage-surabaya-east-java-indonesia-january-aerial-view-of-pakuwon-mall-in-sunny-daylight.mp4,076701_076750,"Surabaya, east java / indonesia - january 16, 2020: aerial view of pakuwon mall in sunny daylight",41.0
1056411854,https://ak.picdn.net/shutterstock/videos/1056411854/preview/stock-footage-back-view-of-exiting-travel-hipster-woman-bounces-and-walks-along-the-road-while-traveling-in.mp4,076701_076750,"Back view of exiting travel hipster woman bounces and walks along the road while traveling in countryside, slow motion,  solo-camping.
",11.0
28481470,https://ak.picdn.net/shutterstock/videos/28481470/preview/stock-footage-kauai.mp4,076751_076800,Kauai,27.0
1061596558,https://ak.picdn.net/shutterstock/videos/1061596558/preview/stock-footage-stylish-man-getting-out-of-car-personal-chauffeur-bringing-businessman-business-man-with.mp4,076751_076800,"Stylish man getting out of car, personal chauffeur bringing businessman. business man with briefcase get out from auto and walking to office building.",14.0
1048930159,https://ak.picdn.net/shutterstock/videos/1048930159/preview/stock-footage-new-york-march-amazing-portrait-of-happy-family-waving-hands-on-camera-animation-with.mp4,076751_076800,"New york - 5 march, 2020: amazing portrait of happy family waving hands on camera animation with blue animation сloud technology internet networking device online storage computing icon network",9.0
1027532873,https://ak.picdn.net/shutterstock/videos/1027532873/preview/stock-footage-aerial-view-of-the-mother-temple-pura-besakih-in-front.mp4,076751_076800,Aerial view of the mother temple pura besakih in front.,29.0
4252430,https://ak.picdn.net/shutterstock/videos/4252430/preview/stock-footage-uncooked-fresh-beef-meat-chunks-bowls-with-green-hot-peppers-and-vegetables-serving-over-blue.mp4,076751_076800,Uncooked fresh beef meat chunks bowls with green hot peppers and vegetables serving over blue wooden table 1920x1080 intro motion slow hidef hd,15.0
1019682373,https://ak.picdn.net/shutterstock/videos/1019682373/preview/stock-footage-jerusalem-israel-people-at-the-mamilla-avenue-in-the-city-center-of-jerusalem.mp4,076801_076850,Jerusalem/ israel-10102018:people at the mamilla avenue in the city center of jerusalem.,19.0
1035382235,https://ak.picdn.net/shutterstock/videos/1035382235/preview/stock-footage-close-up-of-male-hands-using-laptop-at-office-man-s-hands-typing-on-laptop-keyboard-in-interior.mp4,076801_076850,"Close-up of male hands using laptop at office, man's hands typing on laptop keyboard in interior. slog3.",11.0
20771197,https://ak.picdn.net/shutterstock/videos/20771197/preview/stock-footage-colored-paper-stickers-on-the-wall-office-work-or-task-reminder-concepts-k-seamless-loop-close.mp4,076801_076850,Colored paper stickers on the wall. office work or task reminder concepts. 4k seamless loop close up dolly clip,8.0
1057670596,https://ak.picdn.net/shutterstock/videos/1057670596/preview/stock-footage-closeup-view-of-revolving-earth.mp4,076801_076850,Closeup view of revolving earth,40.0
1059427595,https://ak.picdn.net/shutterstock/videos/1059427595/preview/stock-footage-amsterdam-the-netherlands-july-easyjet-airbus-a-g-ezdt-accelerate-before-departure.mp4,076801_076850,"Amsterdam, the netherlands - july 26, 2017: easyjet airbus a319 g-ezdt accelerate before departure at runway 24 kaagbaan. schiphol airport, amsterdam, holland",19.0
32673781,https://ak.picdn.net/shutterstock/videos/32673781/preview/stock-footage-beautiful-sad-woman-crying-in-the-building-k.mp4,076801_076850,Beautiful sad woman crying in the building 4k.,13.0
1034253167,https://ak.picdn.net/shutterstock/videos/1034253167/preview/stock-footage-motorcycle-driver-riding-mountain-pass-motorcycle-rides-on-a-mountain-road.mp4,076801_076850,Motorcycle driver riding mountain pass. motorcycle rides on a mountain road.,7.0
1050753655,https://ak.picdn.net/shutterstock/videos/1050753655/preview/stock-footage-slow-motion-yogurt-covered-berries-fall-in-wood-bowl-with-copy-space.mp4,076801_076850,Slow motion yogurt covered berries fall in wood bowl with copy space,18.0
15851719,https://ak.picdn.net/shutterstock/videos/15851719/preview/stock-footage-woman-having-massage-of-body-in-the-spa-salon-masseur-doing-body-massage-woman-in-a-spa-salon-young.mp4,076851_076900,Woman having massage of body in the spa salon.masseur doing body massage woman in a spa salon.young beautiful girl in beauty salon getting spa massage.woman on healthy massage of body in the spa salon,12.0
27450082,https://ak.picdn.net/shutterstock/videos/27450082/preview/stock-footage-young-hungry-famished-woman-in-red-t-shirt-sitting-in-cafe-using-her-smartwatch-chatting-with.mp4,076851_076900,"Young hungry famished woman in red t-shirt sitting in cafe using her smartwatch, chatting with friends reading news eating french fries",17.0
7819426,https://ak.picdn.net/shutterstock/videos/7819426/preview/stock-footage-back-view-of-fly-fisherman-in-river.mp4,076851_076900,Back view of fly fisherman in river ,11.0
5292002,https://ak.picdn.net/shutterstock/videos/5292002/preview/stock-footage-rio-slum-sunset.mp4,076851_076900,Rio slum sunset,13.0
1026440105,https://ak.picdn.net/shutterstock/videos/1026440105/preview/stock-footage-the-work-of-the-bridge-magnetic-crane-lifting-sheet-metal.mp4,076851_076900,The work of the bridge magnetic crane. lifting sheet metal.,7.0
27204832,https://ak.picdn.net/shutterstock/videos/27204832/preview/stock-footage-beavers-eat-in-water-dams-on-background-of-dry-logs-and-trees-in-ushuaia-hardworking-builders.mp4,076901_076950,Beavers eat in water dams on background of dry logs and trees in ushuaia. hardworking builders. amazing world of wildlife. unique nature.,11.0
1376113,https://ak.picdn.net/shutterstock/videos/1376113/preview/stock-footage-close-up-of-water-whirl-pooling-into-a-river.mp4,076901_076950,Close up of water whirl pooling into a river.,40.0
20624083,https://ak.picdn.net/shutterstock/videos/20624083/preview/stock-footage-time-lapse-of-moody-clouds-over-a-mountain-lake.mp4,076901_076950,Time lapse of moody clouds over a mountain lake,15.0
18187477,https://ak.picdn.net/shutterstock/videos/18187477/preview/stock-footage-the-pollen-was-spread-by-insect-after-feeding-on-the-pollen-and-nectar-from-flower.mp4,076901_076950,The pollen was spread by insect after feeding on the pollen and nectar from flower. ,15.0
23354053,https://ak.picdn.net/shutterstock/videos/23354053/preview/stock-footage-coquitlam-bc-canada-october-motion-of-man-using-his-mobile-phone-for-orderng-pizza.mp4,076951_077000,"Coquitlam, bc, canada - october 02, 2016 : motion of man using his mobile phone for orderng pizza inside mall with 4k resolution",10.0
1050035962,https://ak.picdn.net/shutterstock/videos/1050035962/preview/stock-footage-the-line-of-load-is-at-the-heart-of-broken-hill.mp4,076951_077000,The line of load is at the heart of broken hill,17.0
31883494,https://ak.picdn.net/shutterstock/videos/31883494/preview/stock-footage-circa-s-jewish-war-veterans-are-honored-with-a-parade-in-atlantic-city-new-jersey-in.mp4,076951_077000,"Circa 1930s - jewish war veterans are honored with a parade in atlantic city, new jersey, in 1930.",68.0
1025960990,https://ak.picdn.net/shutterstock/videos/1025960990/preview/stock-footage--k-time-lapse-orange-sky-during-morning-sunrise-with-blurred-sun-rising-amazing-happy-time-in.mp4,076951_077000,"4k time lapse orange sky during morning sunrise with blurred sun rising, amazing happy time in thailand.",9.0
1010251502,https://ak.picdn.net/shutterstock/videos/1010251502/preview/stock-footage-ready-coffee-dropping-at-white-mug-process-of-making-coffee-in-espresso-machine.mp4,076951_077000,Ready coffee dropping at white mug. process of making coffee in espresso machine,36.0
12928373,https://ak.picdn.net/shutterstock/videos/12928373/preview/stock-footage-clouds-time-lapse.mp4,076951_077000,Clouds time lapse.,15.0
1014051047,https://ak.picdn.net/shutterstock/videos/1014051047/preview/stock-footage-co-working-team-meeting-concept-new-asian-generation-business-people-working-and-studying-together.mp4,076951_077000,Co working team meeting concept: new asian generation business people working and studying together use digital tablet with document paper for discuss finance marketing solution in working place,13.0
1012866302,https://ak.picdn.net/shutterstock/videos/1012866302/preview/stock-footage-a-little-boy-is-sitting-in-the-dentist-s-chair-with-his-mouth-open-the-dentist-checks-the-child-s.mp4,077001_077050,A little boy is sitting in the dentist's chair with his mouth open. the dentist checks the child's teeth,23.0
33662245,https://ak.picdn.net/shutterstock/videos/33662245/preview/stock-footage-a-man-eats-boiled-chicken-eggs-from-a-food-container-working-on-a-laptop-late-at-night-healthy.mp4,077001_077050,"A man eats boiled chicken eggs from a food container, working on a laptop, late at night, healthy food, a protein diet. 4k",17.0
1010619092,https://ak.picdn.net/shutterstock/videos/1010619092/preview/stock-footage-after-rain-cloudy-sky-clouds-rain-cloudy-snow-stormy-hose-clear-sky-and-white-sky-thunderstorm.mp4,077001_077050,After rain cloudy sky clouds rain cloudy snow stormy hose clear sky and white sky thunderstorm lightning all these weather events come into the atmosphere,24.0
9449132,https://ak.picdn.net/shutterstock/videos/9449132/preview/stock-footage-barcelona-spain-january-sun-light-beach-famous-hotel-view-panorama-k-circa-january.mp4,077001_077050,"Barcelona, spain - january 2015: sun light beach famous hotel view panorama 4k circa january 2015 barcelona, spain.",11.0
28108321,https://ak.picdn.net/shutterstock/videos/28108321/preview/stock-footage-tourists-buddhist-priests-in-orange-robes-rest-and-bathe-on-the-beach-of-the-indian-ocean-during.mp4,077001_077050,"Tourists  buddhist priests in orange robes rest and bathe on the beach of the indian ocean during sunset. sri lanka, kalkuda, march 2014",16.0
26838298,https://ak.picdn.net/shutterstock/videos/26838298/preview/stock-footage-flying-over-new-england-lake-in-autumn.mp4,077001_077050,Flying over new england lake in autumn,51.0
29532985,https://ak.picdn.net/shutterstock/videos/29532985/preview/stock-footage-beautiful-woman-looking-on-the-map-and-telling-someone-the-way-steadycam-shot.mp4,077001_077050,"Beautiful woman looking on the map and telling someone the way, steadycam shot
",26.0
1032594551,https://ak.picdn.net/shutterstock/videos/1032594551/preview/stock-footage-descending-drone-footage-showing-a-green-landscape-with-country-roads-and-a-some-big-thunder-clouds.mp4,077001_077050,Descending drone footage showing a green landscape with country-roads and a some big thunder clouds in the background. filmed in realtime at 4k.,14.0
1023474592,https://ak.picdn.net/shutterstock/videos/1023474592/preview/stock-footage-farm-goats-inside-a-barn-many-goats-eating-hay-in-stall-at-breeding-farm-farming-and-animal.mp4,077051_077100,Farm goats inside a barn. many goats eating hay in stall at breeding farm. farming and animal husbandry concept.,14.0
15040657,https://ak.picdn.net/shutterstock/videos/15040657/preview/stock-footage-beautiful-bokeh-background-on-the-dark-out-of-focus-lights-during-the-night.mp4,077051_077100,"Beautiful bokeh background on the dark, out of focus lights during the night",13.0
1026036791,https://ak.picdn.net/shutterstock/videos/1026036791/preview/stock-footage-young-man-taking-pictures-of-his-girlfriend-beautiful-couple-having-fun-outdoors-by-making-photos.mp4,077051_077100,Young man taking pictures of his girlfriend. beautiful couple having fun outdoors by making photos on smartphone,9.0
1060688452,https://ak.picdn.net/shutterstock/videos/1060688452/preview/stock-footage-halloween-scary-pumpkin-in-a-graveyard-with-ghosts-flying-around-mist-ground-fog-haunted-forest.mp4,077051_077100,"Halloween scary pumpkin in a graveyard with ghosts flying around, mist, ground fog, haunted forest, old church buildings, 3d animation",30.0
26995492,https://ak.picdn.net/shutterstock/videos/26995492/preview/stock-footage-sunset-time-lapse-over-dam-reflection-cloud-movement.mp4,077051_077100,"Sunset time lapse over dam, reflection cloud movement.",9.0
1021875226,https://ak.picdn.net/shutterstock/videos/1021875226/preview/stock-footage-mother-and-her-baby-boy-are-cooking-together-in-the-kitchen.mp4,077051_077100,Mother and her baby boy are cooking together in the kitchen,18.0
20216356,https://ak.picdn.net/shutterstock/videos/20216356/preview/stock-footage-commercial-airliner-flying-overhead-on-sunny-day-with-jet-contrails-lining-the-blue-sky.mp4,077051_077100,Commercial airliner flying overhead on sunny day with jet contrails lining the blue sky.,13.0
1018969336,https://ak.picdn.net/shutterstock/videos/1018969336/preview/stock-footage-red-parrot-feeding-on-dry-branch-bird-of-tropical-rainforest-large-red-parrot-with-black-beak-feeds.mp4,077101_077150,Red parrot feeding on dry branch.bird of tropical rainforest large red parrot with black beak feeds other.,9.0
1060949974,https://ak.picdn.net/shutterstock/videos/1060949974/preview/stock-footage-elderly-couple-holding-hands-while-walking-together-in-park-senior-couple-on-a-walk-in-autumn.mp4,077101_077150,Elderly couple holding hands while walking together in park . senior couple on a walk in autumn nature. happiness people lifestyle.,18.0
1039410299,https://ak.picdn.net/shutterstock/videos/1039410299/preview/stock-footage-smoke-from-factory-chimneys-emission-problems-and-ecology-k-video-environmental-pollution-bad.mp4,077101_077150,"Smoke from factory chimneys, emission problems and ecology. 4k video. environmental pollution. bad ecology, modern problems. a tall brick chimney pollutes the air around the lake.",33.0
1026971375,https://ak.picdn.net/shutterstock/videos/1026971375/preview/stock-footage-tracking-shot-of-young-business-team-sitting-at-table-in-boardroom-and-discussing-strategy-behind.mp4,077101_077150,Tracking shot of young business team sitting at table in boardroom and discussing strategy behind transparent glass wall. confident manager speaking and showing financial report,16.0
26871259,https://ak.picdn.net/shutterstock/videos/26871259/preview/stock-footage-flaming-word-january.mp4,077101_077150,Flaming word january,16.0
1024096055,https://ak.picdn.net/shutterstock/videos/1024096055/preview/stock-footage-slow-motion-macro-of-glass-blower-working-with-flame-on-a-handmade-art-piece-of-glass-from-precious.mp4,077101_077150,"Slow motion macro of glass blower working with flame on a handmade art piece of glass from precious crystal in a workshop. shot in 8k. concept of handmade, quality, artisan, made in italy, glass blow",17.0
1056816674,https://ak.picdn.net/shutterstock/videos/1056816674/preview/stock-footage-colorful-wave-brown-textures-background-interior-exteriors-home-decoration-wallpaper-background.mp4,077101_077150,"Colorful wave brown textures background interior exteriors home decoration wallpaper background
",25.0
1041968074,https://ak.picdn.net/shutterstock/videos/1041968074/preview/stock-footage-worshipers-at-longshan-temple-the-temple-was-originally-built-by-fujianese-settlers-in-k.mp4,077101_077150,Worshipers at longshan temple. the temple was originally built by fujianese settlers in 1738. 4k time lapse,10.0
26071739,https://ak.picdn.net/shutterstock/videos/26071739/preview/stock-footage-ballerina-dancer-warming-up-training-and-exercising-before-show.mp4,077151_077200,Ballerina dancer warming up training and exercising before show,27.0
1022783662,https://ak.picdn.net/shutterstock/videos/1022783662/preview/stock-footage-rear-view-of-young-happy-indian-businessman-with-fists-raised.mp4,077151_077200,Rear view of young happy indian businessman with fists raised,10.0
1009053467,https://ak.picdn.net/shutterstock/videos/1009053467/preview/stock-footage--s-waterfalls-over-cliff-and-into-river-boat-crosses-river.mp4,077151_077200,1950s: waterfalls over cliff and into river. boat crosses river.,25.0
1006994584,https://ak.picdn.net/shutterstock/videos/1006994584/preview/stock-footage-tasty-dessert-filled-with-marmalade-called-little-vanilla-cookie-k-p-fps-ultrahd-tilting.mp4,077151_077200,Tasty dessert filled with marmalade called little vanilla cookie 4k 2160p 30fps ultrahd tilting footage - close-up serbian vanilica on white slow tilt 3840x2160 uhd video,6.0
1048914928,https://ak.picdn.net/shutterstock/videos/1048914928/preview/stock-footage-niagara-falls-ontario-canada-march-covid-pandemic-leaves-the-niagara-falls-tourist-area.mp4,077151_077200,"Niagara falls, ontario, canada march 2020 covid 19 pandemic leaves the niagara falls tourist area empty",21.0
1012245614,https://ak.picdn.net/shutterstock/videos/1012245614/preview/stock-footage-rotating-pink-and-purple-dollar-symbol-animated-icon-with-alpha-channel.mp4,077151_077200,"Rotating pink and purple ""dollar"" symbol. animated icon with alpha channel.",15.0
24365615,https://ak.picdn.net/shutterstock/videos/24365615/preview/stock-footage-the-underwater-world-reflection-of-water.mp4,077201_077250,The underwater world  reflection of water,25.0
14972071,https://ak.picdn.net/shutterstock/videos/14972071/preview/stock-footage-weld-in-super-slow-motion.mp4,077201_077250,Weld in super slow motion,29.0
22216081,https://ak.picdn.net/shutterstock/videos/22216081/preview/stock-footage-white-rocks-from-the-coastal-side-of-cushendun-cushendun-is-a-small-coastal-village-in-county.mp4,077201_077250,White rocks from the coastal side of cushendun. cushendun is a small coastal village in county antrim northern ireland. it sits off the a2 coast road between cushendall and ballycastle. in ireland,10.0
1008400507,https://ak.picdn.net/shutterstock/videos/1008400507/preview/stock-footage-december-abetone-italy-a-little-girl-skiing-in-mountains-gopro-footage.mp4,077201_077250,"December 2017, abetone, italy - a little girl skiing in mountains, gopro footage",15.0
8231197,https://ak.picdn.net/shutterstock/videos/8231197/preview/stock-footage-photorealistic-basketball-rotating-on-the-black-background-alpha-channel-included-seamless-loop.mp4,077201_077250,Photorealistic basketball rotating on the black background. alpha channel included. seamless loop. more options available - check my portfolio.,40.0
1023945467,https://ak.picdn.net/shutterstock/videos/1023945467/preview/stock-footage-medium-shot-of-bearded-young-man-in-glasses-speaking-to-group-of-multiethnic-colleagues-during.mp4,077201_077250,Medium shot of bearded young man in glasses speaking to group of multiethnic colleagues during meeting in office,23.0
34417489,https://ak.picdn.net/shutterstock/videos/34417489/preview/stock-footage-hiker-point-of-view-closeup-legs-with-snowshoes-walking-on-snow-surface-snowshoeing-on-fresh-snow.mp4,077201_077250,Hiker point of view. closeup legs with snowshoes walking on snow surface. snowshoeing on fresh snow,13.0
1027129337,https://ak.picdn.net/shutterstock/videos/1027129337/preview/stock-footage-black-male-presenting-gift-box-to-surprised-girlfriend-birthday-celebration.mp4,077201_077250,"Black male presenting gift box to surprised girlfriend, birthday celebration",9.0
1023005065,https://ak.picdn.net/shutterstock/videos/1023005065/preview/stock-footage-close-up-of-cup-with-ginger-and-lemon-tea.mp4,077251_077300,Close up of cup with ginger and lemon tea,10.0
21339733,https://ak.picdn.net/shutterstock/videos/21339733/preview/stock-footage-legs-wearing-fishnets-and-heels-red-shoes-with-black-tights-draw-attention-of-any-man-hypnosis.mp4,077251_077300,Legs wearing fishnets and heels. red shoes with black tights. draw attention of any man. hypnosis by beauty.,7.0
1055841293,https://ak.picdn.net/shutterstock/videos/1055841293/preview/stock-footage-burning-empty-armchair-modern-art-animation.mp4,077251_077300,Burning empty armchair. modern art animation ,30.0
1054274675,https://ak.picdn.net/shutterstock/videos/1054274675/preview/stock-footage-young-babies-rock-squirrels-observing-their-mother.mp4,077251_077300,Young babies rock squirrels observing their mother,9.0
1014633875,https://ak.picdn.net/shutterstock/videos/1014633875/preview/stock-footage-grand-canal-near-santa-lucia-station-venice-veneto-italy-europe.mp4,077251_077300,"Grand canal near santa lucia station, venice, veneto, italy, europe",33.0
1016292931,https://ak.picdn.net/shutterstock/videos/1016292931/preview/stock-footage-traffic-on-a-highway-through-a-forest-in-the-late-afternoon-cars-and-trucks-driving-in-two.mp4,077251_077300,Traffic on a highway through a forest in the late afternoon. cars and trucks driving in two directions.,13.0
1038914231,https://ak.picdn.net/shutterstock/videos/1038914231/preview/stock-footage-lazy-hippopotamus-taking-the-sun-in-a-river-bank-at-rusizy-national-park-burundi.mp4,077251_077300,"Lazy hippopotamus taking the sun in a river bank at rusizy national park, burundi.",7.0
1054468856,https://ak.picdn.net/shutterstock/videos/1054468856/preview/stock-footage-single-tree-in-the-wheat-field-and-cloudy-sky.mp4,077251_077300,Single tree in the wheat field and cloudy sky,20.0
14359840,https://ak.picdn.net/shutterstock/videos/14359840/preview/stock-footage-retro-film-projector-mm-dolly-motion-spool-rotating.mp4,077251_077300,Retro film projector 8mm dolly motion spool rotating,30.0
3479321,https://ak.picdn.net/shutterstock/videos/3479321/preview/stock-footage-alert-ground-squirrel-xerus-inaurus-observing-his-surroundings-from-his-burrow-south-africa.mp4,077301_077350,"Alert ground squirrel (xerus inaurus) observing his surroundings from his burrow, south africa",20.0
1059986723,https://ak.picdn.net/shutterstock/videos/1059986723/preview/stock-footage-moscow-russia-september-panoramic-view-of-the-rich-living-room-at-luxury-house.mp4,077301_077350,"Moscow, russia - september 05, 2020: panoramic view of the rich living room at luxury house",5.0
20203894,https://ak.picdn.net/shutterstock/videos/20203894/preview/stock-footage-uae-dubai-january-top-view-on-dubai-mall-and-burj-khalifa-lake-from-th-floor-of-burj.mp4,077301_077350,"Uae, dubai, january 31, 2016: top view on dubai mall and burj khalifa lake from 124th floor of burj khalifa skyscraper. burj khalifa - highest megatall skyscraper in the world, uae",16.0
21400564,https://ak.picdn.net/shutterstock/videos/21400564/preview/stock-footage-new-york-united-states-circa-november-manhattan-during-the-early-morning-with-almost-no.mp4,077301_077350,"New york, united states. circa november 2014: manhattan during the early morning with almost no traffic and people",13.0
6724948,https://ak.picdn.net/shutterstock/videos/6724948/preview/stock-footage-ambitious-male-female-asian-chinese-caucasian-corporate-business-colleagues-hearing-news-success.mp4,077351_077400,Ambitious male female asian chinese caucasian corporate business colleagues hearing news success via wireless tablet outdoors city rooftop restaurant shot on red epic,27.0
1014941830,https://ak.picdn.net/shutterstock/videos/1014941830/preview/stock-footage-black-faced-cormorant-adult-several-resting-in-australia.mp4,077351_077400,Black-faced cormorant adult several resting in australia,25.0
16414309,https://ak.picdn.net/shutterstock/videos/16414309/preview/stock-footage-beautiful-sunset-on-the-river-blue-sky-reflected-in-the-river-and-the-orange-sun-hides-behind-the.mp4,077351_077400,"Beautiful sunset on the river. blue sky reflected in the river, and the orange sun hides behind the horizon. very beautiful nature.",11.0
30715342,https://ak.picdn.net/shutterstock/videos/30715342/preview/stock-footage-smiling-positive-suit-and-tie-business-man-outdoors-drinking-water-and-talking-on-cell-phone-happy.mp4,077351_077400,Smiling positive suit and tie business man outdoors drinking water and talking on cell phone happy smile,15.0
1059124997,https://ak.picdn.net/shutterstock/videos/1059124997/preview/stock-footage-woman-in-party-hat-happy-birthday-blowing-party-horn-on-black-background.mp4,077401_077450,Woman in party hat happy birthday blowing party horn on black background,12.0
17722411,https://ak.picdn.net/shutterstock/videos/17722411/preview/stock-footage-flying-along-the-coast-line-of-the-river-the-sunset-over-the-railway-bridge-parking-of-motor.mp4,077401_077450,"Flying along the coast line of the river, the sunset over the railway bridge, parking of motor yachts on the river",26.0
1041831202,https://ak.picdn.net/shutterstock/videos/1041831202/preview/stock-footage-tokyo-japan-november-security-check-point-at-the-royal-parade-of-the-emperor-and.mp4,077401_077450,"Tokyo, japan - 10 november 2019 : security check point at the royal parade of the emperor and empress. police officers checking the bag for safety.",10.0
12897677,https://ak.picdn.net/shutterstock/videos/12897677/preview/stock-footage-rome-italy-circa-fontana-dei-quattro-fiumi-fountain-of-the-four-rivers-is-a-fountain-in.mp4,077401_077450,"Rome, italy-circa 2015: fontana dei quattro fiumi (fountain of the four rivers) is a fountain in the piazza navona in rome, italy.it was designed in 1651 by gian lorenzo bernini.ultra hd 4k, real time",20.0
